x_m,solid_temperature_C,water_bulk_temperature_C,heater_input_W_per_m,heat_to_water_W_per_m,heat_to_ambient_W_per_m
0.01916666666666667,145.99503029354346,19.22789521281223,100000.0,98494.38236799554,59.51761454090086
0.019250000000000003,146.00832622056328,19.267163271737772,100000.0,98474.20277579124,59.52399658587037
0.019333333333333334,146.02149743598005,19.306423266505476,100000.0,98453.93255190973,59.53031876927042
0.01941666666666667,146.034542216279,19.345675160716965,100000.0,98433.57038551054,59.53658026381392
0.019500000000000003,146.04745883012006,19.38491891745008,100000.0,98413.11496008016,59.54278023845763
0.019583333333333335,146.060245538226,19.424154499256602,100000.0,98392.56495334688,59.54891785834848
0.01966666666666667,146.07290059326982,19.4633818681599,100000.0,98371.9190371951,59.55499228476951
0.019750000000000004,146.08542223976156,19.50260098565262,100000.0,98351.1758775792,59.56100267508555
0.019833333333333335,146.0978087139351,19.541811812694306,100000.0,98330.33413443745,59.56694818268885
0.01991666666666667,146.11005824363394,19.58101430970894,100000.0,98309.39246160511,59.57282795694429
0.020000000000000004,146.12216904819647,19.620208436582555,100000.0,98288.3495067272,59.578641143134305
0.020083333333333335,146.13413933834119,19.659394152660692,100000.0,98267.20391117134,59.58438688240377
0.02016666666666667,146.14596731605081,19.69857141674592,100000.0,98245.95430993948,59.59006431170439
0.020250000000000004,146.15765117445622,19.737740187095255,100000.0,98224.5993315799,59.59567256373899
0.020333333333333335,146.16918909771977,19.77690042141758,100000.0,98203.13759809843,59.60121076690549
0.02041666666666667,146.18057926091794,19.816052076871006,100000.0,98181.56772486943,59.606678045240606
0.020500000000000004,146.19181982992347,19.85519511006024,100000.0,98159.88832054616,59.61207351836327
0.020583333333333335,146.20290896128708,19.894329477033857,100000.0,98138.09798697101,59.6173963014178
0.02066666666666667,146.21384480211833,19.933455133281573,100000.0,98116.19531908518,59.6226455050168
0.02075,146.22462548996614,19.97257203373149,100000.0,98094.17890483778,59.62782023518375
0.020833333333333336,146.23524915269851,20.011680132747262,100000.0,98072.04732509477,59.632919593295284
0.02091666666666667,146.24571390838187,20.050779384125292,100000.0,98049.79915354722,59.6379426760233
0.021,146.2560178651596,20.089869741091817,100000.0,98027.43295661939,59.64288857527661
0.021083333333333336,146.26615912113004,20.1289511563,100000.0,98004.94729337601,59.64775637814242
0.02116666666666667,146.2761357642239,20.168023581827,100000.0,97982.34071542945,59.65254516682747
0.02125,146.28594587208096,20.20708696917095,100000.0,97959.61176684617,59.657254018598856
0.021333333333333336,146.29558751192613,20.24614126924795,100000.0,97936.75898405284,59.66188200572454
0.02141666666666667,146.30505874044488,20.285186432389004,100000.0,97913.78089574185,59.66642819541354
0.021500000000000002,146.3143576036581,20.32422240833689,100000.0,97890.67602277659,59.67089164975588
0.021583333333333336,146.3234821367962,20.363249146243056,100000.0,97867.44287809603,59.675271425662174
0.02166666666666667,146.33243036417247,20.402266594664418,100000.0,97844.07996661872,59.679566574802784
0.021750000000000002,146.34120029905586,20.441274701560143,100000.0,97820.58578514656,59.68377614354681
0.021833333333333337,146.34978994354316,20.480273414288416,100000.0,97796.95882226794,59.687899172900714
0.02191666666666667,146.35819728843023,20.519262679603102,100000.0,97773.19755826032,59.69193469844651
0.022000000000000002,146.36642031308276,20.55824244365047,100000.0,97749.30046499225,59.69588175027972
0.022083333333333337,146.37445698530604,20.597212651965776,100000.0,97725.26600582505,59.6997393529469
0.022166666666666668,146.3823052612144,20.636173249469852,100000.0,97701.09263551379,59.70350652538291
0.022250000000000002,146.38996308509968,20.675124180465694,100000.0,97676.77880010787,59.707182280847846
0.022333333333333337,146.39742838929877,20.714065388634918,100000.0,97652.3229368509,59.710765626863406
0.022416666666666668,146.40469909406085,20.75299681703428,100000.0,97627.72347408012,59.7142555651492
0.022500000000000003,146.4117731074134,20.791918408092073,100000.0,97602.97883112518,59.71765109155844
0.022583333333333337,146.41864832502787,20.83083010360452,100000.0,97578.08741820655,59.720951196013374
0.02266666666666667,146.42532263008434,20.86973184473211,100000.0,97553.0476363332,59.72415486244048
0.022750000000000003,146.43179389313528,20.908623571995946,100000.0,97527.85787719965,59.727261068704934
0.022833333333333337,146.43805997196893,20.94750522527397,100000.0,97502.51652308267,59.73026878654508
0.02291666666666667,146.44411871147133,20.9863767437972,100000.0,97477.02194673703,59.73317698150624
0.023000000000000003,146.4499679434881,21.025238066145917,100000.0,97451.37251129109,59.73598461287429
0.023083333333333338,146.45560548668493,21.06408913024579,100000.0,97425.56657014137,59.73869063360876
0.02316666666666667,146.4610291464075,21.102929873363998,100000.0,97399.60246684679,59.741293990275594
